 count,120,110,90, 70, 50, 30, 10, 0, -10, -30, -50, -70, -89,-90,-110,-120
185,120.06,110.01,90.11,70.05,50.11,29.95,10.0,0.0,-9.94,-29.92,-49.88,-69.9,-88.8,-89.8,-109.8,-119.8,
186,120.08,110.02,90.09,70.05,50.09,29.97,10.0,-0.01,-9.94,-29.93,-49.88,-69.88,-88.77,-89.79,-109.79,-119.79,
187,120.09,110.02,90.11,70.05,50.11,29.96,9.97,0.0,-9.96,-29.9,-49.86,-69.9,-88.8,-89.79,-109.81,-119.8,
188,120.08,110.02,90.12,70.05,50.11,29.97,9.97,0.0,-9.93,-29.93,-49.86,-69.91,-88.83,-89.81,-109.8,-119.81,
189,120.08,110.01,90.12,70.05,50.11,29.98,9.98,0.0,-9.93,-29.94,-49.9,-69.9,-88.8,-89.8,-109.8,-119.81,
190,120.06,110.01,90.11,70.04,50.11,29.97,10.0,0.0,-9.94,-29.93,-49.88,-69.9,-88.8,-89.81,-109.83,-119.8,
191,120.08,110.01,90.11,70.05,50.09,29.97,10.01,0.0,-9.97,-29.94,-49.9,-69.88,-88.8,-89.77,-109.8,-119.83,
192,120.08,110.02,90.08,70.05,50.11,30.0,10.0,0.0,-9.93,-29.94,-49.86,-69.87,-88.8,-89.81,-109.81,-119.8,
193,120.08,110.01,90.08,70.05,50.11,29.98,9.98,0.0,-9.93,-29.94,-49.86,-69.9,-88.8,-89.81,-109.79,-119.8,
194,120.08,110.04,90.06,70.05,50.09,29.96,9.98,0.03,-9.93,-29.92,-49.88,-69.87,-88.8,-89.8,-109.8,-119.8,
195,120.06,110.04,90.09,70.05,50.13,29.98,10.0,0.0,-9.96,-29.94,-49.9,-69.87,-88.81,-89.8,-109.8,-119.8,
196,120.09,110.01,90.08,70.04,50.09,29.96,10.0,-0.01,-9.96,-29.92,-49.88,-69.9,-88.8,-89.79,-109.8,-119.8,
197,120.08,110.02,90.11,70.05,50.11,30.0,10.0,0.0,-9.94,-29.93,-49.91,-69.87,-88.8,-89.8,-109.8,-119.81,
198,120.09,110.01,90.08,70.05,50.11,29.98,9.98,0.0,-9.96,-29.95,-49.9,-69.87,-88.81,-89.79,-109.8,-119.77,
199,120.09,110.01,90.08,70.05,50.09,29.97,10.0,0.0,-9.94,-29.92,-49.88,-69.91,-88.81,-89.81,-109.8,-119.81,
200,120.09,110.04,90.12,70.05,50.11,29.98,9.98,0.01,-9.94,-29.92,-49.86,-69.93,-88.8,-89.8,-109.8,-119.8,
201,120.09,110.02,90.11,70.06,50.09,29.95,10.0,0.0,-9.93,-29.9,-49.88,-69.88,-88.79,-89.76,-109.79,-119.81,
202,120.06,110.01,90.08,70.05,50.09,29.98,10.0,0.02,-9.94,-29.94,-49.86,-69.91,-88.8,-89.8,-109.81,-119.81,
203,120.08,110.01,90.08,70.06,50.11,30.0,9.98,0.0,-9.97,-29.94,-49.86,-69.91,-88.81,-89.8,-109.81,-119.8,
204,120.09,110.04,90.11,70.08,50.09,30.0,10.0,0.0,-9.96,-29.93,-49.88,-69.9,-88.8,-89.79,-109.79,-119.81,
205,120.09,110.05,90.09,70.06,50.13,29.98,9.98,0.0,-9.94,-29.9,-49.88,-69.88,-88.79,-89.79,-109.81,-119.8,
206,120.08,110.01,90.08,70.05,50.09,29.98,10.0,0.0,-9.94,-29.94,-49.9,-69.9,-88.81,-89.8,-109.8,-119.81,
207,120.11,110.04,90.09,70.05,50.11,29.97,10.0,0.02,-9.94,-29.9,-49.88,-69.88,-88.81,-89.8,-109.8,-119.8,
208,120.08,110.01,90.08,70.05,50.11,29.98,9.97,0.0,-9.96,-29.92,-49.88,-69.91,-88.81,-89.79,-109.79,-119.81,
209,120.08,110.02,90.09,70.05,50.09,30.0,10.0,0.0,-9.97,-29.95,-49.88,-69.87,-88.8,-89.8,-109.83,-119.81,
210,120.09,110.05,90.08,70.06,50.11,30.0,10.01,0.0,-9.93,-29.92,-49.88,-69.87,-88.8,-89.79,-109.8,-119.81,
211,120.08,110.01,90.09,70.05,50.11,30.0,9.98,0.02,-9.93,-29.93,-49.88,-69.88,-88.81,-89.8,-109.8,-119.81,
212,120.08,110.05,90.11,70.05,50.11,29.98,10.0,0.0,-9.93,-29.95,-49.86,-69.86,-88.83,-89.81,-109.81,-119.8,
213,120.08,110.04,90.09,70.05,50.11,29.98,9.98,0.03,-9.92,-29.93,-49.9,-69.9,-88.81,-89.8,-109.8,-119.81,
214,120.11,110.02,90.11,70.05,50.11,30.0,9.98,0.0,-9.93,-29.93,-49.86,-69.9,-88.83,-89.79,-109.8,-119.8,
215,120.05,110.02,90.11,70.05,50.09,29.97,10.0,0.0,-9.97,-29.93,-49.9,-69.9,-88.79,-89.8,-109.8,-119.81,
216,120.08,110.02,90.06,70.05,50.09,29.97,10.01,0.0,-9.93,-29.92,-49.88,-69.87,-88.8,-89.8,-109.8,-119.8,
217,120.09,110.02,90.09,70.05,50.11,29.97,9.98,-0.01,-9.94,-29.93,-49.88,-69.9,-88.81,-89.8,-109.8,-119.8,
218,120.09,110.04,90.11,70.04,50.11,29.98,10.0,0.01,-9.96,-29.95,-49.88,-69.87,-88.77,-89.81,-109.8,-119.8,
219,120.06,110.04,90.09,70.05,50.09,30.0,10.0,0.03,-9.96,-29.94,-49.9,-69.9,-88.8,-89.8,-109.8,-119.8,
220,120.08,110.02,90.11,70.06,50.11,30.0,9.98,0.0,-9.96,-29.93,-49.86,-69.9,-88.8,-89.79,-109.8,-119.83,
221,120.08,110.02,90.09,70.05,50.13,30.0,9.98,0.0,-9.93,-29.92,-49.9,-69.9,-88.8,-89.8,-109.83,-119.8,
222,120.09,110.02,90.09,70.05,50.11,29.97,10.0,0.0,-9.94,-29.93,-49.9,-69.91,-88.8,-89.8,-109.8,-119.8,
223,120.08,110.01,90.11,70.05,50.11,29.96,9.98,0.0,-9.94,-29.94,-49.88,-69.88,-88.79,-89.8,-109.81,-119.81,
224,120.09,110.04,90.12,70.05,50.11,29.97,10.0,0.0,-9.94,-29.93,-49.88,-69.88,-88.8,-89.8,-109.79,-119.83,
225,120.09,110.01,90.11,70.05,50.09,29.96,9.98,0.0,-9.93,-29.94,-49.88,-69.9,-88.81,-89.81,-109.81,-119.81,
226,120.08,110.04,90.11,70.05,50.11,29.97,9.97,0.01,-9.94,-29.92,-49.9,-69.87,-88.83,-89.8,-109.8,-119.8,
227,120.08,110.04,90.08,70.05,50.11,29.98,9.98,0.01,-9.97,-29.93,-49.88,-69.88,-88.8,-89.8,-109.8,-119.8,
228,120.08,110.05,90.11,70.05,50.13,29.96,10.0,0.0,-9.93,-29.94,-49.9,-69.91,-88.8,-89.79,-109.79,-119.81,
229,120.08,110.04,90.09,70.05,50.11,29.98,9.98,0.0,-9.93,-29.93,-49.88,-69.88,-88.81,-89.8,-109.81,-119.81,
230,120.09,110.04,90.11,70.05,50.09,30.0,9.97,0.0,-9.96,-29.93,-49.9,-69.9,-88.8,-89.8,-109.8,-119.81,
231,120.11,110.01,90.08,70.05,50.09,29.98,10.0,0.0,-9.94,-29.9,-49.86,-69.88,-88.8,-89.8,-109.8,-119.81,
232,120.05,110.01,90.08,70.05,50.11,29.98,10.0,0.0,-9.96,-29.9,-49.86,-69.88,-88.77,-89.8,-109.8,-119.8,
233,120.11,110.01,90.09,70.05,50.13,29.97,9.98,0.0,-9.93,-29.9,-49.86,-69.9,-88.83,-89.8,-109.81,-119.81,
234,120.08,110.02,90.09,70.05,50.11,29.95,10.0,0.0,-9.96,-29.94,-49.86,-69.9,-88.8,-89.8,-109.79,-119.8,
235,120.11,110.04,90.11,70.04,50.09,29.97,9.97,-0.01,-9.96,-29.92,-49.88,-69.84,-88.8,-89.8,-109.81,-119.8,
236,120.08,110.02,90.11,70.04,50.11,29.98,10.0,0.0,-9.96,-29.89,-49.9,-69.9,-88.81,-89.8,-109.8,-119.8,
237,120.08,110.05,90.09,70.05,50.11,30.0,9.97,0.0,-9.96,-29.92,-49.9,-69.91,-88.8,-89.8,-109.8,-119.8,
238,120.11,110.02,90.08,70.05,50.11,29.98,9.98,0.0,-9.96,-29.92,-49.86,-69.88,-88.8,-89.76,-109.8,-119.8,
239,120.06,110.01,90.09,70.05,50.09,29.97,9.97,0.0,-9.96,-29.93,-49.9,-69.91,-88.8,-89.77,-109.8,-119.8,
240,120.09,110.04,90.09,70.01,50.11,29.98,9.97,0.0,-9.94,-29.9,-49.88,-69.93,-88.83,-89.8,-109.8,-119.8,
241,120.08,110.05,90.06,70.04,50.09,29.97,9.98,-0.02,-9.94,-29.95,-49.88,-69.9,-88.8,-89.8,-109.83,-119.8,
242,120.08,110.01,90.08,70.05,50.11,29.98,9.98,0.01,-9.93,-29.92,-49.88,-69.9,-88.8,-89.81,-109.81,-119.8,
243,120.09,110.04,90.09,70.04,50.09,29.98,10.0,0.0,-9.93,-29.93,-49.88,-69.87,-88.79,-89.8,-109.8,-119.79,
244,120.09,110.04,90.11,70.05,50.11,29.97,10.01,0.01,-9.93,-29.95,-49.9,-69.9,-88.8,-89.8,-109.8,-119.8,
245,120.08,110.01,90.09,70.06,50.11,30.0,9.98,-0.01,-9.96,-29.9,-49.88,-69.9,-88.8,-89.8,-109.8,-119.81,
246,120.09,110.05,90.09,70.05,50.09,29.98,10.0,0.01,-9.96,-29.94,-49.9,-69.91,-88.81,-89.79,-109.8,-119.8,
247,120.08,110.04,90.09,70.05,50.11,29.95,9.98,0.0,-9.96,-29.9,-49.9,-69.91,-88.8,-89.8,-109.8,-119.79,
248,120.08,110.01,90.08,70.02,50.09,30.0,9.98,0.01,-9.94,-29.93,-49.88,-69.88,-88.8,-89.79,-109.81,-119.8,
249,120.08,110.05,90.09,70.02,50.11,29.96,9.98,-0.01,-9.94,-29.94,-49.88,-69.91,-88.83,-89.79,-109.83,-119.8,
250,120.11,110.02,90.12,70.05,50.09,29.98,9.98,-0.01,-9.93,-29.9,-49.86,-69.9,-88.8,-89.79,-109.8,-119.8,
251,120.08,110.02,90.09,70.06,50.11,29.98,9.97,0.0,-9.96,-29.92,-49.88,-69.91,-88.8,-89.81,-109.81,-119.8,
252,120.09,110.01,90.11,70.05,50.11,30.0,9.97,0.0,-9.93,-29.9,-49.86,-69.91,-88.8,-89.8,-109.81,-119.81,
253,120.11,110.05,90.09,70.06,50.11,29.96,9.98,-0.02,-9.94,-29.95,-49.88,-69.88,-88.81,-89.79,-109.8,-119.8,
254,120.06,110.01,90.09,70.05,50.11,30.0,9.97,0.0,-9.96,-29.93,-49.88,-69.9,-88.81,-89.8,-109.8,-119.8,
255,120.08,110.01,90.08,70.05,50.09,29.97,10.0,0.0,-9.97,-29.93,-49.88,-69.91,-88.8,-89.79,-109.83,-119.8,
256,120.08,110.01,90.09,70.04,50.11,29.97,10.01,0.0,-9.94,-29.93,-49.86,-69.93,-88.8,-89.77,-109.83,-119.8,
257,120.12,110.02,90.09,70.05,50.09,29.98,9.98,0.0,-9.94,-29.94,-49.88,-69.91,-88.8,-89.8,-109.83,-119.81,
258,120.08,110.01,90.09,70.04,50.11,29.96,10.0,0.0,-9.93,-29.95,-49.86,-69.88,-88.81,-89.79,-109.8,-119.8,
259,120.08,110.01,90.08,70.05,50.09,29.97,9.98,0.0,-9.94,-29.93,-49.88,-69.9,-88.79,-89.8,-109.8,-119.8,
260,120.08,110.02,90.11,70.05,50.11,29.95,9.98,0.0,-9.96,-29.89,-49.88,-69.9,-88.81,-89.8,-109.8,-119.8,
261,120.08,110.04,90.11,70.06,50.11,29.95,10.0,0.0,-9.96,-29.93,-49.86,-69.87,-88.8,-89.8,-109.8,-119.8,
262,120.08,110.01,90.08,70.05,50.13,29.97,10.0,-0.01,-9.96,-29.95,-49.86,-69.9,-88.8,-89.8,-109.81,-119.8,
263,120.08,110.02,90.12,70.05,50.09,29.97,10.01,0.01,-9.93,-29.93,-49.88,-69.88,-88.79,-89.8,-109.8,-119.8,
264,120.06,110.01,90.09,70.05,50.11,29.97,10.01,0.0,-9.94,-29.95,-49.88,-69.88,-88.81,-89.8,-109.8,-119.8,
265,120.11,110.02,90.11,70.05,50.13,29.97,9.97,0.01,-9.93,-29.92,-49.88,-69.88,-88.81,-89.81,-109.8,-119.8,
266,120.08,110.01,90.11,70.04,50.11,29.98,10.0,0.0,-9.96,-29.93,-49.88,-69.91,-88.8,-89.79,-109.8,-119.8,
267,120.09,110.01,90.11,70.04,50.13,29.97,10.02,0.0,-9.93,-29.93,-49.9,-69.88,-88.81,-89.8,-109.81,-119.8,
268,120.08,110.04,90.11,70.05,50.11,29.96,9.98,0.03,-9.94,-29.94,-49.88,-69.9,-88.77,-89.8,-109.8,-119.8,
269,120.11,110.02,90.09,70.08,50.13,29.97,10.0,0.01,-9.94,-29.92,-49.88,-69.87,-88.8,-89.77,-109.8,-119.8,
270,120.08,110.02,90.09,70.05,50.11,30.0,10.0,0.0,-9.94,-29.92,-49.88,-69.91,-88.8,-89.81,-109.81,-119.8,
271,120.09,110.04,90.08,70.05,50.11,29.98,10.02,0.0,-9.94,-29.94,-49.86,-69.88,-88.8,-89.8,-109.8,-119.81,
272,120.09,110.01,90.12,70.05,50.09,29.97,10.0,0.0,-9.93,-29.93,-49.88,-69.9,-88.83,-89.8,-109.81,-119.81,
273,120.08,110.04,90.09,70.06,50.11,29.97,10.01,0.01,-9.93,-29.9,-49.9,-69.88,-88.8,-89.8,-109.83,-119.8,
274,120.09,110.01,90.11,70.05,50.11,29.98,10.01,0.02,-9.97,-29.89,-49.88,-69.9,-88.83,-89.8,-109.81,-119.81,
275,120.09,110.02,90.08,70.06,50.13,30.0,9.98,0.0,-9.94,-29.92,-49.86,-69.88,-88.8,-89.76,-109.8,-119.8,
276,120.09,110.0,90.09,70.05,50.11,29.97,10.0,0.0,-9.96,-29.92,-49.86,-69.88,-88.8,-89.8,-109.8,-119.81,
277,120.06,110.01,90.09,70.05,50.11,29.98,9.98,0.0,-9.93,-29.9,-49.9,-69.88,-88.81,-89.8,-109.8,-119.8,
278,120.08,110.05,90.08,70.06,50.11,30.01,10.01,-0.01,-9.93,-29.93,-49.88,-69.88,-88.81,-89.8,-109.8,-119.8,
279,120.08,110.02,90.09,70.06,50.11,30.0,10.01,-0.01,-9.96,-29.93,-49.9,-69.88,-88.8,-89.83,-109.81,-119.83,
280,120.06,110.0,90.09,70.05,50.11,30.0,10.0,0.0,-9.93,-29.92,-49.86,-69.9,-88.81,-89.8,-109.81,-119.8,
281,120.11,110.02,90.11,70.08,50.11,30.0,10.0,0.0,-9.94,-29.89,-49.86,-69.91,-88.8,-89.8,-109.81,-119.8,
282,120.06,110.04,90.12,70.05,50.11,30.0,10.0,0.02,-9.93,-29.95,-49.88,-69.91,-88.8,-89.8,-109.8,-119.8,
283,120.08,110.05,90.11,70.06,50.11,29.98,10.01,0.0,-9.97,-29.93,-49.9,-69.87,-88.83,-89.8,-109.83,-119.81,
284,120.11,110.04,90.09,70.05,50.13,29.97,10.01,0.0,-9.94,-29.9,-49.88,-69.9,-88.8,-89.81,-109.8,-119.83,
285,120.08,110.02,90.08,70.06,50.11,29.98,9.98,0.01,-9.97,-29.93,-49.88,-69.91,-88.83,-89.77,-109.81,-119.81,
286,120.09,110.04,90.12,70.05,50.11,29.98,10.02,0.0,-9.93,-29.94,-49.88,-69.9,-88.83,-89.8,-109.83,-119.8,
287,120.08,110.05,90.08,70.06,50.11,29.97,10.02,0.0,-9.97,-29.95,-49.88,-69.87,-88.81,-89.81,-109.8,-119.83,
288,120.09,110.01,90.11,70.06,50.11,29.98,10.01,0.0,-9.94,-29.94,-49.86,-69.91,-88.8,-89.8,-109.83,-119.83,
289,120.08,110.02,90.12,70.05,50.11,30.0,10.0,0.0,-9.96,-29.92,-49.9,-69.9,-88.83,-89.8,-109.8,-119.81,
290,120.08,110.04,90.09,70.05,50.13,29.98,10.01,0.0,-9.94,-29.89,-49.86,-69.87,-88.8,-89.79,-109.83,-119.8,
291,120.08,110.02,90.09,70.05,50.11,30.0,10.01,0.0,-9.93,-29.92,-49.88,-69.93,-88.8,-89.8,-109.81,-119.81,
292,120.08,110.02,90.09,70.06,50.11,30.0,10.0,0.0,-9.94,-29.94,-49.9,-69.98,-88.8,-89.81,-109.81,-119.81,
293,120.06,110.02,90.11,70.05,50.13,30.0,10.02,0.01,-9.94,-29.94,-49.88,-69.91,-88.8,-89.81,-109.8,-119.8,
294,120.08,110.04,90.09,70.05,50.13,29.98,10.02,-0.01,-9.97,-29.94,-49.9,-69.9,-88.81,-89.8,-109.8,-119.8,
295,120.06,110.02,90.08,70.05,50.13,29.97,9.98,0.01,-9.94,-29.94,-49.9,-69.9,-88.8,-89.81,-109.81,-119.83,
296,120.08,110.01,90.08,70.05,50.11,29.97,9.97,0.0,-9.97,-29.92,-49.88,-69.91,-88.81,-89.8,-109.83,-119.83,
297,120.08,110.02,90.09,70.05,50.11,29.96,9.98,0.0,-9.93,-29.95,-49.88,-69.88,-88.81,-89.8,-109.8,-119.8,
298,120.08,110.01,90.08,70.05,50.11,29.96,10.0,-0.02,-9.97,-29.93,-49.88,-69.9,-88.81,-89.8,-109.8,-119.81,
299,120.08,110.01,90.08,70.04,50.09,29.97,9.98,0.0,-9.97,-29.95,-49.88,-69.94,-88.81,-89.81,-109.8,-119.8,
300,120.12,110.01,90.08,70.04,50.11,29.95,9.98,0.0,-9.97,-29.94,-49.88,-69.9,-88.8,-89.81,-109.81,-119.8,
301,120.08,110.01,90.12,70.06,50.11,29.96,9.97,0.0,-9.93,-29.93,-49.86,-69.87,-88.8,-89.8,-109.81,-119.8,
302,120.08,110.0,90.08,70.05,50.09,30.0,9.98,0.0,-9.97,-29.94,-49.86,-69.9,-88.8,-89.81,-109.81,-119.8,
303,120.11,110.01,90.09,70.05,50.11,29.96,9.97,0.0,-9.97,-29.94,-49.88,-69.86,-88.8,-89.79,-109.8,-119.81,
304,120.08,110.04,90.09,70.05,50.09,29.97,10.0,0.01,-9.96,-29.92,-49.88,-69.91,-88.8,-89.8,-109.81,-119.79,
305,120.08,110.02,90.09,70.06,50.11,29.97,9.98,-0.01,-9.96,-29.92,-49.9,-69.9,-88.8,-89.8,-109.81,-119.79,
306,120.08,110.05,90.11,70.06,50.13,30.0,9.97,0.0,-9.96,-29.93,-49.88,-69.87,-88.81,-89.8,-109.8,-119.8,
307,120.11,110.02,90.11,70.06,50.09,29.96,10.01,0.0,-9.96,-29.95,-49.88,-69.84,-88.81,-89.8,-109.8,-119.8,
308,120.08,110.02,90.08,70.05,50.13,30.01,9.98,0.0,-9.96,-29.94,-49.88,-69.88,-88.8,-89.81,-109.8,-119.79,
309,120.08,110.04,90.08,70.05,50.11,30.0,10.0,0.0,-9.96,-29.93,-49.9,-69.91,-88.81,-89.8,-109.8,-119.8,
310,120.09,110.05,90.09,70.05,50.09,29.97,9.98,0.0,-9.94,-29.94,-49.88,-69.9,-88.81,-89.8,-109.8,-119.8,
311,120.09,110.01,90.09,70.06,50.13,30.0,10.0,0.0,-9.94,-29.95,-49.88,-69.91,-88.83,-89.79,-109.81,-119.83,
312,120.11,110.04,90.11,70.05,50.09,29.98,9.97,0.0,-9.96,-29.95,-49.9,-69.91,-88.8,-89.8,-109.8,-119.81,
313,120.09,110.01,90.09,70.05,50.13,29.97,9.98,0.0,-9.96,-29.9,-49.9,-69.91,-88.81,-89.8,-109.8,-119.8,
314,120.11,110.04,90.11,70.05,50.11,29.98,9.98,0.0,-9.93,-29.89,-49.9,-69.9,-88.8,-89.8,-109.81,-119.8,
315,120.09,110.01,90.11,70.05,50.11,29.98,9.97,0.0,-9.94,-29.94,-49.86,-69.91,-88.83,-89.8,-109.8,-119.8,
316,120.08,110.04,90.09,70.05,50.13,30.0,10.01,-0.01,-9.94,-29.93,-49.86,-69.9,-88.8,-89.8,-109.8,-119.81,
317,120.08,110.02,90.09,70.05,50.11,29.98,10.0,0.01,-9.94,-29.93,-49.88,-69.88,-88.8,-89.81,-109.81,-119.81,
318,120.05,110.02,90.11,70.06,50.11,30.0,9.98,0.01,-9.93,-29.93,-49.88,-69.97,-88.81,-89.8,-109.83,-119.83,
319,120.11,110.02,90.08,70.05,50.09,29.98,10.0,0.0,-9.94,-29.95,-49.88,-69.9,-88.8,-89.8,-109.8,-119.83,
320,120.06,110.02,90.11,70.05,50.11,29.98,9.97,0.0,-9.93,-29.93,-49.88,-69.91,-88.8,-89.8,-109.8,-119.8,
321,120.08,110.02,90.11,70.05,50.11,29.97,9.97,0.0,-9.94,-29.93,-49.88,-69.9,-88.8,-89.8,-109.8,-119.8,
322,120.11,110.0,90.08,70.05,50.09,29.97,9.97,0.0,-9.94,-29.92,-49.88,-69.88,-88.8,-89.8,-109.8,-119.8,
323,120.08,110.05,90.11,70.05,50.09,29.97,10.0,0.02,-9.93,-29.95,-49.88,-69.9,-88.81,-89.8,-109.81,-119.8,
324,120.08,110.02,90.11,70.05,50.11,29.98,10.01,0.0,-9.93,-29.92,-49.86,-69.9,-88.8,-89.79,-109.8,-119.8,
325,120.11,110.01,90.11,70.05,50.09,29.98,10.0,0.01,-9.94,-29.92,-49.9,-69.9,-88.8,-89.8,-109.8,-119.8,
326,120.11,110.02,90.09,70.04,50.11,29.97,9.97,-0.02,-9.97,-29.93,-49.88,-69.87,-88.8,-89.81,-109.8,-119.81,
327,120.08,110.02,90.08,70.08,50.09,30.0,9.98,0.0,-9.94,-29.94,-49.88,-69.77,-88.8,-89.8,-109.81,-119.8,
328,120.09,110.04,90.11,70.05,50.11,30.01,9.98,0.0,-9.97,-29.95,-49.88,-69.9,-88.8,-89.84,-109.8,-119.8,
329,120.06,110.01,90.11,70.05,50.11,29.96,10.0,-0.01,-9.94,-29.92,-49.9,-69.94,-88.8,-89.8,-109.8,-119.8,
330,120.08,110.01,90.09,70.05,50.11,29.97,9.97,0.0,-9.96,-29.94,-49.86,-69.88,-88.79,-89.8,-109.8,-119.79,
331,120.08,110.04,90.09,70.06,50.09,29.97,9.97,-0.01,-9.94,-29.92,-49.88,-69.86,-88.8,-89.8,-109.8,-119.8,
332,120.08,110.04,90.11,70.05,50.09,29.96,9.98,-0.01,-9.93,-29.93,-49.86,-69.91,-88.8,-89.79,-109.8,-119.8,
333,120.11,110.05,90.08,70.05,50.09,29.96,9.97,0.0,-9.94,-29.92,-49.88,-69.88,-88.8,-89.8,-109.79,-119.8,
334,120.08,110.01,90.09,70.05,50.11,30.0,10.02,0.0,-9.96,-29.94,-49.88,-69.9,-88.8,-89.8,-109.77,-119.8,
335,120.08,110.04,90.11,70.04,50.11,29.96,10.02,0.0,-9.93,-29.93,-49.88,-69.87,-88.81,-89.8,-109.8,-119.8,
336,120.08,110.02,90.09,70.05,50.11,29.98,9.97,0.0,-9.94,-29.9,-49.86,-69.88,-88.8,-89.8,-109.8,-119.8,
337,120.08,110.01,90.11,70.04,50.11,29.97,10.01,0.0,-9.93,-29.87,-49.88,-69.88,-88.8,-89.8,-109.81,-119.8,
338,120.08,110.02,90.08,70.05,50.11,29.97,10.0,0.0,-9.96,-29.93,-49.88,-69.87,-88.8,-89.8,-109.83,-119.81,
339,120.08,110.04,90.09,70.05,50.11,29.97,10.01,0.0,-9.94,-29.88,-49.88,-69.87,-88.81,-89.8,-109.81,-119.8,
340,120.08,110.01,90.11,70.05,50.11,29.96,10.0,0.0,-9.97,-29.95,-49.9,-69.9,-88.8,-89.8,-109.79,-119.8,
341,120.08,110.02,90.08,70.06,50.11,29.97,9.98,0.0,-9.94,-29.93,-49.88,-69.9,-88.8,-89.81,-109.81,-119.81,
342,120.08,110.04,90.08,70.05,50.11,29.98,10.0,0.0,-9.94,-29.93,-49.88,-69.9,-88.81,-89.8,-109.8,-119.79,
343,120.09,110.01,90.08,70.04,50.11,29.98,9.97,0.0,-9.96,-29.93,-49.88,-69.87,-88.8,-89.8,-109.81,-119.8,
344,120.08,110.02,90.08,70.05,50.11,29.96,10.01,0.0,-9.96,-29.93,-49.88,-69.91,-88.8,-89.8,-109.8,-119.8,
345,120.06,110.01,90.08,70.05,50.11,29.98,9.98,0.0,-9.93,-29.92,-49.86,-69.87,-88.8,-89.79,-109.79,-119.83,
346,120.11,110.02,90.11,70.06,50.11,29.97,10.0,0.01,-9.93,-29.95,-49.86,-69.87,-88.8,-89.79,-109.8,-119.81,
347,120.06,110.02,90.09,70.06,50.11,29.97,10.0,0.0,-9.94,-29.92,-49.88,-69.88,-88.8,-89.8,-109.79,-119.8,
348,120.08,110.01,90.12,70.04,50.13,29.97,9.98,0.01,-9.96,-29.93,-49.88,-69.88,-88.8,-89.77,-109.83,-119.8,
349,120.08,110.01,90.09,70.05,50.09,29.96,9.98,0.0,-9.96,-29.96,-49.88,-69.88,-88.8,-89.8,-109.8,-119.81,
350,120.08,110.02,90.11,70.02,50.09,29.95,9.98,0.0,-9.94,-29.94,-49.88,-69.87,-88.8,-89.79,-109.79,-119.8,
351,120.06,110.02,90.08,70.04,50.09,29.98,10.0,-0.01,-9.94,-29.93,-49.9,-69.87,-88.8,-89.8,-109.8,-119.8,
352,120.08,110.01,90.09,70.06,50.09,29.97,10.0,0.0,-9.94,-29.95,-49.86,-69.88,-88.8,-89.77,-109.8,-119.8,
353,120.09,110.04,90.08,70.04,50.09,29.98,10.01,0.01,-9.97,-29.94,-49.88,-69.88,-88.81,-89.79,-109.8,-119.83,
354,120.09,110.02,90.09,70.05,50.11,29.95,10.0,0.0,-9.93,-29.95,-49.86,-69.88,-88.8,-89.8,-109.79,-119.81,
355,120.08,110.01,90.09,70.05,50.11,30.0,9.98,0.01,-9.94,-29.93,-49.86,-69.88,-88.81,-89.8,-109.8,-119.8,
356,120.09,110.01,90.08,70.05,50.11,29.98,10.0,-0.01,-9.94,-29.93,-49.88,-69.91,-88.8,-89.8,-109.83,-119.8,
357,120.08,110.02,90.08,70.05,50.11,29.97,9.97,0.0,-9.93,-29.94,-49.88,-69.88,-88.81,-89.8,-109.81,-119.8,
358,120.11,110.01,90.11,70.05,50.11,29.97,10.01,0.01,-9.92,-29.93,-49.9,-69.88,-88.8,-89.8,-109.79,-119.8,
359,120.08,110.02,90.08,70.05,50.11,29.96,10.0,-0.01,-9.96,-29.93,-49.88,-69.88,-88.8,-89.77,-109.79,-119.8,
360,120.11,110.04,90.08,70.05,50.09,29.98,9.98,0.0,-9.93,-29.93,-49.88,-69.87,-88.8,-89.81,-109.79,-119.8,
361,120.09,110.04,90.08,70.05,50.09,29.96,9.98,0.0,-9.94,-29.94,-49.88,-69.87,-88.83,-89.8,-109.8,-119.8,
362,120.09,110.01,90.11,70.05,50.09,29.97,9.97,-0.01,-9.93,-29.92,-49.86,-69.88,-88.81,-89.8,-109.83,-119.8,
363,120.05,110.02,90.05,70.05,50.09,29.96,9.97,0.0,-9.93,-29.96,-49.86,-69.87,-88.8,-89.8,-109.8,-119.79,
364,120.08,110.02,90.08,70.05,50.09,29.98,10.0,-0.01,-9.93,-29.94,-49.86,-69.9,-88.8,-89.79,-109.8,-119.79,
365,120.08,110.0,90.06,70.04,50.09,29.96,9.98,0.0,-9.94,-29.94,-49.88,-69.87,-88.8,-89.79,-109.81,-119.8,
366,120.08,110.05,90.08,70.05,50.11,29.96,10.0,0.0,-9.97,-29.93,-49.88,-69.9,-88.8,-89.8,-109.8,-119.8,
367,120.08,110.0,90.08,70.04,50.11,29.97,9.97,-0.01,-9.96,-29.95,-49.88,-69.88,-88.8,-89.79,-109.8,-119.79,
368,120.08,110.02,90.08,70.06,50.11,29.97,9.98,0.0,-9.97,-29.92,-49.88,-69.91,-88.8,-89.81,-109.83,-119.8,
369,120.08,110.02,90.09,70.05,50.09,29.97,9.97,-0.01,-9.93,-29.93,-49.88,-69.87,-88.79,-89.8,-109.8,-119.8,
